zip_code,DP05_0004E,DP05_0008PE,DP05_0009PE,DP05_0024PE
00601,Estimate!!SEX AND AGE!!Total population!!Sex ratio (males per 100 females),Percent!!SEX AND AGE!!Total population!!15 to 19 years,Percent!!SEX AND AGE!!Total population!!20 to 24 years,Percent!!SEX AND AGE!!Total population!!65 years and over
02865,91.1,6.3,5.9,17.8
02871,88.7,6.8,6.2,20.0
02872,100.6,7.7,4.7,22.0
02873,44.4,0.0,5.7,50.8
02874,60.0,0.0,0.0,0.0
02875,93.8,8.2,7.1,14.8
02876,116.7,0.0,3.9,0.0
02878,34.7,6.5,8.8,0.0
02879,102.3,3.6,4.7,24.0
02881,98.1,5.9,7.9,23.4
02882,81.7,56.8,17.6,6.5
02885,84.3,5.7,20.3,24.2
02886,86.8,4.4,3.2,21.1
02888,84.5,5.2,5.1,20.8
02889,95.9,4.3,4.5,18.5
02891,96.0,4.5,5.9,17.9
02892,90.6,5.4,5.9,22.0
02893,89.9,5.0,7.0,17.2
02894,102.5,5.3,6.1,17.0
02895,86.6,9.5,4.8,16.8
02896,94.5,6.0,6.6,13.7
02898,94.0,4.9,4.9,23.6
02903,106.9,2.4,14.0,26.8
02904,87.4,14.5,16.7,16.8
02905,84.3,5.6,5.4,17.3
02906,92.1,9.6,11.3,12.3
02907,89.4,11.1,14.1,13.3
02908,98.3,7.7,9.3,9.2
02909,93.7,9.5,9.8,10.7
02910,98.5,7.9,9.1,8.9
02911,90.2,6.2,6.8,12.4
02912,81.2,8.3,6.8,15.3
02914,92.0,51.9,46.9,0.0
02915,89.7,3.4,6.5,19.1
02916,92.3,2.7,7.7,20.4
02917,97.9,4.5,4.0,20.0
02919,97.8,15.4,10.8,18.1
02920,91.0,4.8,4.9,19.7
02921,103.7,4.3,5.6,20.0
03031,95.6,5.0,7.5,17.7
03032,95.0,5.6,3.7,17.3
03033,103.4,6.1,5.5,13.9
03034,94.7,6.9,4.4,10.3
03036,109.6,4.2,7.5,17.2
03037,99.6,5.7,8.3,12.4
03038,96.1,8.7,5.0,15.4
03042,99.4,7.4,7.0,12.5
03043,102.3,4.0,2.5,18.3
03044,99.4,5.9,5.0,22.0
03045,98.0,4.9,3.9,17.4
03046,92.0,7.5,5.3,16.8
03047,102.1,6.5,4.8,11.7
03048,92.1,4.1,5.4,21.6
03049,107.6,5.2,4.6,16.5
03051,113.5,8.3,4.1,16.3
03052,95.9,6.7,6.5,15.7
03053,116.9,9.3,5.9,14.0
03054,96.3,7.8,6.5,13.6
03055,102.1,6.7,5.4,15.1
03057,89.0,6.7,4.4,15.8
03060,100.1,7.1,5.8,14.4
03062,94.4,5.8,7.2,13.5
03063,97.0,4.1,6.1,18.8
03064,101.3,6.5,6.3,16.1
03070,100.4,5.1,7.7,14.1
03071,97.4,7.2,5.1,11.4
03076,106.4,7.6,7.0,13.1
03077,97.5,6.1,6.1,16.1
03079,99.0,5.4,6.0,13.6
03082,102.9,6.5,5.9,18.7
03084,115.0,4.0,3.5,18.4
03086,101.6,3.4,6.3,20.8
03087,109.7,3.8,4.1,20.6
03101,98.2,4.8,4.0,14.9
03102,130.3,0.1,10.3,14.2
03103,95.2,8.0,9.2,13.7
03104,101.6,5.0,8.3,10.4
03106,101.5,5.5,9.0,15.4
03109,93.2,8.8,9.5,15.3
03110,100.9,6.3,6.4,15.6
03215,96.0,6.3,3.6,16.6
03216,89.8,15.6,1.6,30.1
03217,118.6,10.3,7.4,16.1
03218,84.2,10.2,2.7,20.6
03220,72.6,4.8,3.6,15.7
03221,83.8,4.7,5.4,15.2
03222,101.2,8.9,5.1,21.0
03223,98.8,4.5,9.2,21.4
03224,99.3,8.6,9.2,19.7
03225,94.9,6.9,5.6,17.4
03226,92.1,6.7,9.3,11.9
03227,125.6,4.5,3.7,30.3
03229,89.1,3.8,2.7,36.6
03230,96.4,3.0,4.3,19.0
03231,98.4,4.7,3.1,15.2
03233,95.5,7.5,3.6,23.6
03234,126.8,0.0,20.5,32.3
03235,99.9,5.6,5.1,19.4
03237,88.2,6.2,5.0,21.5
03238,100.5,6.3,3.2,21.0
03240,113.7,2.8,0.0,29.4
03241,107.6,6.1,9.5,19.8
03242,113.0,3.4,4.9,41.0
03243,109.2,8.9,12.8,15.5
03244,105.8,5.0,3.3,18.5
03245,112.1,6.5,2.3,17.0
03246,95.1,5.7,5.7,22.6
03249,100.9,6.0,6.3,22.1
03251,93.5,5.2,3.9,23.1
03253,101.1,3.7,6.7,30.8
03254,98.1,5.1,4.7,24.0
03255,94.4,5.6,4.0,29.6
03256,100.7,5.6,5.6,25.6
03257,89.8,5.2,5.1,23.9
03258,78.0,11.5,12.6,29.2
03259,101.0,4.9,4.8,15.2
03260,112.4,1.8,0.0,33.1
03261,97.1,4.6,1.7,24.8
03262,84.7,4.5,6.9,17.3
03263,102.5,3.9,9.1,25.1
03264,107.3,5.2,3.2,15.1
03266,94.9,19.5,8.0,18.5
03268,93.2,5.1,5.8,21.5
03269,111.3,5.4,4.8,22.8
03273,121.5,5.9,3.6,17.7
03275,140.3,1.3,4.5,17.4
03276,97.5,5.8,5.7,15.5
03278,101.7,5.5,7.3,17.0
03279,83.4,3.8,7.1,19.6
03280,103.5,3.8,8.2,25.2
03281,104.3,4.1,3.3,26.3
03282,90.4,6.9,8.9,10.7
03284,99.3,3.8,7.6,25.6
03285,123.7,7.5,1.4,30.8
03287,123.3,6.4,5.2,20.8
03290,88.3,6.4,4.6,22.0
03291,86.2,8.7,1.9,16.4
03293,31.3,0.0,0.0,11.0
03301,104.1,0.0,0.0,6.7
03303,102.7,6.0,7.1,17.5
03304,94.4,5.6,6.1,15.5
03307,105.2,10.1,2.8,17.0
03431,76.2,5.1,8.0,20.9
03440,87.3,10.9,12.4,18.6
03441,116.6,9.1,3.6,14.2
03442,92.5,0.0,0.0,37.7
03443,129.1,3.1,6.8,12.8
03444,51.2,0.0,0.0,24.5
03445,90.5,5.0,5.7,23.3
03446,99.3,4.8,2.6,14.9
03447,106.7,4.7,3.9,21.5
03448,113.0,4.7,2.8,21.1
03449,124.0,7.7,5.7,22.1
03450,87.7,5.3,3.2,31.8
03451,101.5,4.2,3.6,30.6
03452,120.0,6.0,5.0,17.3
03455,88.2,6.9,6.2,19.0
03456,94.9,4.4,4.4,20.6
03457,96.9,6.5,1.8,18.9
03458,115.7,8.8,5.8,18.8
03461,90.5,5.3,3.2,27.1
03462,105.6,13.9,10.3,14.3
03464,119.5,3.6,0.0,17.4
03465,87.1,1.6,6.4,25.7
03466,100.4,5.5,5.6,13.7
03467,100.0,2.7,1.2,24.1
03470,88.2,4.7,7.2,26.8
03561,85.6,3.1,6.8,17.6
03570,87.2,1.4,5.1,20.9
03574,128.1,6.2,5.0,18.7
03575,88.6,2.9,5.8,20.7
03576,1600.0,41.2,42.6,7.4
03579,101.9,2.8,4.3,27.5
03580,136.2,1.6,0.0,38.8
03581,82.6,2.2,9.0,33.6
03582,118.0,3.7,4.2,25.9
03583,99.2,5.0,5.3,19.6
03584,86.0,3.3,6.2,23.5
03585,97.7,8.1,6.5,21.9
03586,99.0,4.9,8.1,18.8
03588,87.1,4.6,0.6,22.8
03590,116.4,3.9,6.9,20.7
03592,115.6,7.7,5.8,21.9
03593,121.2,2.3,3.0,30.6
03595,97.9,4.8,7.2,33.2
03597,122.8,3.7,4.1,26.8
03598,85.2,0.7,7.1,45.8
03601,92.3,3.3,4.2,27.4
03602,131.1,3.3,1.9,25.8
03603,90.2,4.2,3.0,22.4
03604,99.6,3.1,2.9,21.3
03605,123.6,0.0,0.0,10.6
03607,87.9,7.5,2.0,18.8
03608,105.2,1.3,3.8,35.5
03609,100.6,4.0,5.3,24.7
03740,123.7,12.6,1.7,9.6
03741,138.9,2.9,2.1,26.7
03743,102.2,5.4,8.2,15.7
03745,93.2,4.9,5.8,19.3
03746,110.9,4.1,3.0,28.2
03748,84.9,4.3,0.0,33.0
03750,96.2,1.3,6.8,20.2
03751,128.4,2.2,2.7,7.6
03752,158.6,4.1,1.3,18.4
03753,100.0,6.7,1.9,23.9
03754,88.4,5.8,3.6,22.8
03755,264.3,0.0,0.0,0.0
03765,95.9,23.8,19.3,14.0
03766,110.0,20.5,0.0,25.9
03768,96.1,4.0,8.4,19.0
03770,95.6,4.8,3.3,24.5
03771,80.0,28.4,13.2,4.0
03773,124.3,3.7,4.0,23.1
03774,103.6,6.7,6.8,18.7
03777,106.8,5.0,7.0,24.2
03779,96.2,6.6,8.2,19.4
03780,107.7,2.2,3.0,19.7
03781,96.8,3.7,2.3,16.6
03782,106.1,6.2,4.6,22.4
03784,100.7,6.7,6.3,20.9
03785,102.9,4.1,7.4,22.3
03801,67.0,3.1,2.1,19.3
03809,97.1,4.4,6.4,17.6
03810,95.1,9.2,3.9,21.5
03811,91.7,5.3,0.1,40.7
03812,101.1,7.2,5.9,19.8
03813,86.8,0.2,1.0,46.8
03814,117.6,3.6,1.8,29.3
03816,81.7,4.4,5.6,20.5
03817,93.8,5.5,6.4,26.0
03818,155.8,0.0,0.0,26.1
03819,102.5,5.1,2.8,18.0
03820,105.5,8.2,6.6,12.3
03823,90.6,3.5,9.2,16.0
03824,110.8,6.5,7.7,10.1
03825,88.4,31.6,35.8,7.5
03826,99.7,3.3,7.1,8.7
03827,94.6,8.4,6.0,14.5
03830,99.7,9.3,4.6,20.4
03832,109.8,1.0,7.1,18.4
03833,90.4,0.0,5.4,32.1
03835,91.4,5.6,3.7,20.8
03836,114.3,8.7,4.1,15.5
03837,96.4,5.3,2.8,38.8
03838,100.0,1.3,4.8,17.7
03839,117.7,8.2,2.5,21.6
03840,107.8,7.0,6.7,11.3
03841,92.6,5.2,4.0,18.0
03842,92.5,5.2,6.0,20.7
03844,95.9,5.1,4.9,24.3
03845,117.1,3.7,4.9,15.6
03846,94.8,6.6,16.1,34.2
03847,69.3,1.8,1.9,34.4
03848,87.1,0.0,0.0,54.3
03849,112.6,5.0,7.6,17.2
03850,85.0,13.3,3.0,16.5
03851,84.9,0.0,0.0,78.5
03852,110.2,5.9,4.6,18.0
03853,93.2,2.6,2.8,22.5
03854,91.1,2.3,0.0,57.2
03855,83.1,8.6,0.5,39.4
03856,95.7,8.5,4.9,16.6
03857,85.7,8.5,2.2,13.6
03858,105.7,3.4,11.4,14.5
03860,107.9,5.7,6.3,15.4
03861,94.7,6.3,3.9,20.8
03862,94.0,3.8,9.3,16.4
03864,89.3,6.8,2.7,24.4
03865,110.3,6.7,2.6,30.9
03867,88.5,6.0,5.4,16.5
03868,97.7,6.1,7.0,18.4
03869,99.7,4.7,6.8,21.2
03870,83.3,5.1,7.4,16.1
03871,113.8,3.4,2.9,26.8
03872,69.6,0.0,0.0,78.6
03873,107.4,5.6,8.9,19.7
03874,95.2,6.5,7.3,12.7
03875,95.6,3.5,3.4,26.2
03878,117.2,0.7,2.1,30.3
03882,97.1,5.3,5.2,13.2
03883,77.6,7.2,8.3,16.8
03884,102.4,21.0,0.0,4.5
03885,93.6,5.7,5.5,16.5
03886,106.7,6.8,2.7,16.2
03887,102.2,5.4,5.6,16.8
03890,99.4,3.3,7.8,13.8
03894,59.6,0.0,0.0,39.2
03901,97.1,5.3,3.3,37.3
03902,92.9,5.6,3.2,17.8
03903,118.5,6.9,1.7,22.3
03904,101.4,7.5,2.5,19.6
03905,104.9,2.5,4.3,21.8
03906,95.8,2.8,2.7,29.5
03907,100.7,7.6,3.0,22.5
03908,85.0,4.6,4.3,39.2
03909,99.4,4.8,5.0,13.0
03910,90.9,6.4,2.8,27.5
03911,81.8,0.0,0.0,39.4
04001,110.7,0.0,0.0,100.0
04002,138.4,7.9,5.6,22.5
04003,94.6,5.0,2.7,20.0
04005,103.1,2.7,4.6,37.7
04006,92.3,6.9,9.9,16.4
04008,55.8,5.6,24.7,31.5
04009,97.9,3.1,0.9,20.5
04010,89.2,5.8,6.6,23.5
04011,93.8,6.7,4.7,21.6
04015,97.3,7.2,8.7,21.4
04017,122.1,4.6,3.7,20.6
04019,106.9,2.7,0.9,42.1
04020,27.8,0.0,0.0,39.1
04021,105.9,5.9,5.6,25.6
04022,81.6,6.2,4.9,16.1
04024,110.5,10.0,10.6,18.5
04027,86.3,5.5,3.3,13.8
04029,99.6,9.4,3.6,14.3
04030,130.9,4.4,4.3,25.9
04032,56.6,4.0,13.1,13.3
04037,87.0,6.3,3.0,18.2
04038,83.0,11.6,5.7,17.8
04039,97.4,8.4,9.5,13.9
04040,87.4,3.6,2.4,18.4
04041,114.3,6.1,3.9,24.0
04042,99.5,4.9,8.0,19.8
04043,112.7,6.4,1.6,18.6
04046,94.4,4.9,4.8,30.9
04047,87.2,4.4,4.9,22.4
04048,107.6,6.0,5.3,18.0
04049,99.1,5.5,5.1,16.7
04050,91.0,5.8,2.7,17.7
04051,93.8,2.5,1.9,28.3
04055,103.8,4.9,4.0,24.3
04056,103.9,5.3,4.4,21.2
04057,132.0,0.0,3.1,15.2
04061,52.9,32.1,19.2,48.7
04062,139.6,11.5,8.3,4.9
04063,97.0,4.9,5.8,15.5
04064,54.5,3.0,0.0,56.8
04066,94.4,3.1,4.1,23.6
04068,93.7,0.0,1.5,51.6
04069,94.3,5.3,6.2,22.4
04071,88.8,7.0,6.9,19.8
04072,84.0,5.7,6.3,19.8
04073,93.0,5.4,7.2,17.1
04074,85.4,5.6,5.1,16.7
04076,90.4,7.7,3.4,21.2
04079,98.6,7.7,3.2,16.6
04083,84.2,3.3,2.4,32.0
04084,101.2,5.1,7.8,17.3
04085,89.6,10.2,9.6,18.8
04086,82.2,14.0,5.6,4.3
04087,88.0,5.4,3.4,24.2
04088,97.4,6.9,11.3,17.4
04090,105.4,6.8,4.3,25.8
04091,93.8,3.2,3.7,26.7
04092,117.8,6.1,6.0,21.8
04093,100.1,4.8,6.5,17.0
04095,91.7,7.2,6.2,16.2
04096,101.5,6.3,1.2,23.2
04097,89.8,7.5,3.8,22.1
04101,96.8,6.2,4.5,11.9
04102,97.5,3.1,9.9,13.4
04103,89.9,5.7,6.9,12.8
04105,96.8,3.7,7.6,15.9
04106,90.6,6.9,2.5,18.7
04107,91.9,7.6,6.7,17.4
04108,90.3,6.1,4.6,22.4
04109,71.3,3.3,3.8,35.8
04110,159.3,0.0,0.0,45.7
04210,111.3,3.9,5.5,23.0
04216,92.1,5.7,5.7,18.3
04217,103.0,3.4,2.3,47.4
04219,121.8,4.3,4.6,23.8
04220,110.4,8.1,3.3,19.7
04221,99.1,5.8,6.8,16.1
04222,106.5,7.0,5.0,19.6
04224,100.4,5.6,1.6,12.6
04226,106.2,5.9,6.1,17.6
04227,91.6,6.6,7.7,27.5
04228,194.7,0.0,0.0,8.9
04231,-,-,-,-
04234,95.7,7.0,2.6,27.6
04236,42.9,0.0,0.0,62.5
04237,113.5,6.1,4.4,13.0
04238,50.0,2.3,5.2,24.1
04239,112.6,11.7,2.9,8.0
04240,87.0,5.8,5.0,16.6
04250,92.3,6.5,9.0,18.5
04252,102.7,4.1,7.0,13.8
04253,102.6,7.8,4.6,15.0
04254,94.4,5.2,4.0,16.7
04255,96.6,9.5,4.1,19.1
04256,118.8,5.2,1.5,22.9
04257,93.9,6.3,3.6,18.2
04258,103.9,3.4,0.6,28.4
04259,100.4,4.2,4.4,15.1
04260,91.8,3.9,3.0,18.9
04261,107.1,5.6,4.6,11.1
04263,90.6,4.4,2.0,23.6
04265,97.4,5.5,2.1,18.2
04267,108.7,3.9,9.1,15.6
04268,100.0,0.0,0.0,53.1
04270,84.2,5.4,3.0,22.2
04271,82.4,4.7,5.9,18.9
04274,-,-,-,-
04275,102.0,5.5,2.7,15.1
04276,101.4,5.5,0.7,35.5
04280,97.1,2.9,3.9,22.9
04281,90.6,8.4,2.5,18.8
04282,110.9,4.6,6.4,24.6
04284,101.7,5.8,7.0,16.0
04285,77.5,4.4,5.0,23.5
04286,110.4,2.1,2.3,36.8
04287,24.4,0.0,0.0,0.0
04289,94.5,6.2,1.7,17.2
04290,93.3,5.6,2.7,19.4
04292,101.5,6.7,3.5,18.8
04294,102.5,7.6,3.6,19.0
04330,90.7,4.6,3.6,23.1
04342,102.1,4.6,7.7,22.1
04343,104.0,3.8,5.4,19.2
04344,-,-,-,-
04345,93.2,8.5,9.0,15.0
04346,87.4,7.5,5.1,15.2
04347,90.4,5.5,2.1,20.2
04348,93.4,4.8,3.6,23.5
04349,119.2,3.1,3.1,22.2
04350,100.0,4.4,3.0,23.4
04351,93.4,5.9,3.2,19.9
04352,83.5,4.7,6.0,18.2
04353,74.5,5.4,2.3,20.2
04354,86.6,3.2,2.6,13.8
04355,101.5,6.7,4.5,19.2
04357,109.9,6.4,2.9,15.6
04358,93.2,7.8,4.7,16.8
04359,89.5,5.0,2.6,16.1
04360,112.9,3.0,0.0,25.2
04363,114.7,2.6,4.1,25.0
04364,92.7,4.9,3.6,17.4
04401,93.6,3.4,2.3,22.3
04406,91.9,6.6,7.0,15.6
04408,95.9,3.7,3.1,23.5
04410,165.1,5.4,5.4,26.9
04411,119.4,7.1,1.6,16.5
04412,113.0,5.1,3.3,16.9
04413,103.8,5.2,5.1,17.9
04414,167.1,4.1,0.0,28.7
04415,127.3,6.9,3.5,28.1
04416,108.6,4.7,0.9,23.7
04417,82.9,4.2,1.6,24.3
04418,93.0,5.8,0.6,32.1
04419,106.6,4.2,2.1,15.6
04421,99.4,4.0,4.9,16.1
04422,194.7,26.5,32.3,14.9
04424,141.5,8.9,2.4,9.0
04426,80.0,3.7,4.0,38.2
04427,93.5,7.0,3.2,27.1
04428,95.5,6.5,2.8,20.3
04429,93.4,8.9,3.6,19.6
04430,97.8,5.1,5.1,16.3
04431,94.2,2.6,1.7,25.4
04434,164.3,0.0,0.0,75.7
04435,98.7,7.1,3.0,22.9
04438,96.6,9.7,2.6,17.8
04441,108.6,6.9,3.1,15.8
04442,92.3,3.0,2.5,37.6
04443,250.0,0.0,0.0,100.0
04444,101.2,6.1,1.0,22.7
04448,102.4,3.7,4.9,17.1
04449,113.1,5.5,6.3,24.3
04450,118.0,5.3,5.8,15.9
04451,89.1,2.8,4.2,12.0
04453,91.5,4.9,4.0,24.8
04454,101.3,7.9,3.9,24.4
04455,118.2,0.0,0.0,83.3
04456,89.2,10.3,0.7,27.0
04457,100.1,6.1,6.5,15.5
04459,105.3,3.9,2.2,22.3
04460,99.3,2.8,1.8,23.3
04461,116.9,8.3,2.3,20.8
04462,83.3,6.4,4.2,12.6
04463,82.2,0.8,2.3,33.6
04464,100.6,5.4,9.1,19.0
04468,114.9,5.1,1.8,30.7
04469,96.3,4.1,9.3,18.0
04471,137.3,71.1,26.9,0.0
04472,92.9,3.9,1.9,26.3
04473,100.0,2.4,4.2,29.0
04474,103.5,11.6,29.9,14.7
04475,96.2,6.1,4.5,20.8
04476,131.8,1.2,4.2,24.6
04478,108.0,3.4,2.5,32.4
04479,73.8,12.0,0.0,40.9
04481,105.0,4.6,6.5,26.7
04485,88.6,10.0,3.8,20.9
04487,96.5,6.5,5.3,37.9
04488,126.3,7.0,3.9,24.5
04489,90.4,7.6,7.2,15.1
04490,129.3,0.0,20.3,6.0
04491,98.5,3.7,6.7,21.6
04492,114.9,9.7,0.0,26.4
04493,127.8,3.3,0.0,24.4
04495,105.2,4.1,4.5,22.7
04496,100.9,5.4,2.0,15.6
04497,88.2,5.9,4.8,16.1
04530,96.1,6.3,3.0,27.0
04535,103.7,4.3,6.9,20.7
04537,104.2,5.3,2.7,18.4
04538,106.9,4.6,3.7,31.8
04539,79.4,3.5,3.0,41.1
04541,101.8,8.0,0.0,34.0
04543,207.1,0.0,0.0,86.0
04544,89.1,6.7,6.0,29.6
04547,100.9,0.0,3.1,56.7
04548,89.5,4.5,4.1,24.5
04551,106.0,2.0,2.2,39.7
04553,79.9,3.4,1.3,26.6
04554,96.6,5.7,4.3,21.4
04555,83.5,4.1,7.4,38.7
04556,96.9,7.0,3.7,24.8
04558,86.4,4.0,4.6,31.1
04562,65.5,0.0,0.0,41.0
04563,94.0,4.7,1.0,29.2
04564,110.3,6.2,5.0,27.1
04568,105.6,3.6,8.5,14.6
04570,113.3,1.7,0.0,37.1
04571,-,-,-,-
04572,92.4,10.3,15.3,15.5
04573,78.9,5.4,3.8,27.6
04574,94.8,10.4,4.3,37.5
04575,116.9,6.8,1.0,17.8
04576,165.5,0.0,7.8,83.1
04578,96.9,1.0,1.4,52.5
04579,114.8,5.5,10.3,21.8
04605,91.9,6.7,7.1,19.2
04606,90.5,4.0,3.9,20.0
04607,95.1,7.3,7.3,27.6
04609,105.7,3.4,3.3,28.5
04611,105.3,8.4,6.6,18.7
04612,140.0,4.9,7.8,28.1
04613,93.3,4.9,0.9,34.8
04614,75.5,8.1,0.0,11.6
04616,77.5,5.5,8.8,22.3
04617,101.2,11.7,4.8,36.5
04619,77.6,3.5,1.3,33.8
04622,98.9,8.0,3.4,25.1
04623,91.3,2.3,2.4,27.7
04624,88.7,4.5,5.1,13.3
04625,83.5,0.0,0.0,65.3
04626,61.0,0.0,0.0,65.2
04627,111.7,4.7,5.1,20.5
04628,82.5,3.4,4.2,33.4
04629,124.4,9.9,5.8,10.6
04630,-,-,-,-
04631,87.8,7.8,8.6,12.2
04634,76.6,4.6,2.9,34.0
04635,111.1,2.0,3.9,25.2
04637,116.7,23.1,15.4,23.1
04640,76.9,0.0,0.0,55.9
04642,83.5,4.3,2.9,23.7
04643,69.2,0.0,4.5,41.8
04644,107.4,5.8,4.2,26.2
04645,-,-,-,-
04646,300.0,10.0,0.0,10.0
04648,61.9,0.0,8.8,0.0
04649,97.6,8.7,3.2,11.7
04650,101.3,5.5,6.6,27.9
04652,128.3,0.0,0.0,60.9
04653,89.6,2.9,3.3,32.9
04654,78.8,3.2,9.0,17.5
04655,98.5,6.4,8.0,22.3
04657,157.7,3.3,3.3,23.3
04658,120.1,3.5,1.5,29.5
04660,86.8,7.3,9.0,23.7
04662,90.6,4.8,4.2,30.6
04664,84.1,2.3,13.5,27.5
04666,106.4,5.2,5.6,18.7
04667,82.4,6.9,5.2,27.0
04668,89.8,3.8,4.5,18.8
04669,92.1,7.4,6.0,14.7
04671,109.9,4.7,9.4,44.3
04673,99.0,2.3,7.0,31.0
04674,115.6,17.4,0.0,13.0
04675,103.2,4.9,4.7,17.1
04676,93.2,0.0,16.8,32.9
04677,100.4,3.1,3.2,23.2
04679,85.0,0.8,0.0,37.8
04680,79.0,3.6,3.4,34.2
04681,104.8,5.0,3.1,24.1
04683,102.5,2.0,2.4,26.4
04684,65.2,0.0,0.0,45.9
04685,84.7,1.0,3.1,27.0
04686,122.3,9.6,1.8,24.3
04691,104.5,3.0,9.6,31.1
04693,108.8,4.2,5.5,25.4
04694,98.5,3.7,5.0,38.0
04730,90.9,6.2,5.0,19.5
04732,95.1,7.0,4.7,21.6
04733,120.6,5.8,3.4,25.2
04734,95.1,7.9,0.0,36.7
04735,99.4,3.0,7.7,26.9
04736,117.2,7.4,5.5,16.6
04739,104.7,5.3,4.4,21.6
04740,104.7,5.5,2.4,41.2
04741,97.0,4.0,6.6,26.7
04742,-,0.0,0.0,0.0
04743,96.6,5.3,5.6,22.0
04745,95.8,5.7,7.3,21.3
04746,109.8,1.8,2.0,21.4
04747,114.6,2.1,0.0,33.8
04750,102.1,4.7,3.2,31.1
04756,106.7,13.6,7.1,15.1
04757,78.1,2.2,7.6,36.7
04758,97.1,7.1,3.2,18.2
04760,83.6,4.5,6.6,19.7
04761,117.4,3.5,3.7,29.8
04762,88.3,3.5,2.5,13.5
04763,86.3,6.0,1.9,24.7
04764,94.1,1.8,8.6,24.0
04765,135.7,6.1,0.0,39.4
04766,101.0,1.9,3.1,33.3
04768,103.1,2.3,2.8,23.4
04769,114.8,4.5,1.1,38.6
04772,95.7,7.7,6.9,19.2
04773,89.8,4.2,1.9,30.0
04774,82.5,2.1,3.7,23.5
04776,93.4,3.6,1.7,28.9
04777,110.1,2.9,3.5,23.1
04779,88.0,3.2,4.8,14.2
04780,111.3,1.0,2.3,55.4
04781,102.3,7.4,5.8,19.3
04783,131.6,7.3,4.4,20.2
04785,100.0,5.5,8.5,30.3
04786,90.7,3.6,7.3,30.6
04787,98.3,2.1,5.9,24.4
04841,106.0,1.7,6.4,24.0
04843,85.4,4.3,6.3,23.1
04847,77.4,4.0,2.8,36.6
04848,98.7,7.5,3.5,17.2
04849,104.0,2.9,0.5,37.9
04851,100.3,3.9,5.0,25.7
04852,106.8,0.0,0.0,35.2
04853,107.7,0.0,3.7,27.8
04854,98.7,6.2,4.2,28.8
04855,114.0,5.7,4.4,28.8
04856,126.4,0.0,0.0,45.4
04858,81.9,6.1,5.4,26.5
04859,96.3,5.3,3.9,26.9
04860,104.6,0.0,6.8,39.8
04861,95.9,3.7,3.5,37.3
04862,125.5,5.6,6.4,23.1
04863,94.6,6.8,5.6,17.2
04864,102.0,3.9,10.1,27.5
04901,151.2,3.3,4.3,11.1
04910,88.6,8.6,8.9,19.3
04911,102.5,5.7,4.2,18.2
04912,125.7,5.5,4.3,15.2
04915,100.0,6.4,6.1,19.9
04917,84.0,3.2,3.7,23.8
04918,87.6,6.5,5.2,18.4
04920,120.6,3.0,3.3,31.0
04921,123.8,6.3,2.2,23.3
04922,99.5,7.9,4.8,21.0
04923,103.2,3.9,4.5,28.2
04924,85.8,6.0,1.0,33.1
04925,110.8,6.0,6.1,13.1
04926,100.0,2.9,4.4,48.5
04927,101.9,0.0,0.0,0.0
04928,97.4,3.4,2.8,19.5
04929,102.4,5.8,4.3,24.1
04930,88.9,12.6,6.6,13.7
04932,91.3,6.4,5.2,24.9
04933,92.5,6.1,3.1,18.6
04936,383.3,0.0,0.0,79.3
04937,123.9,8.3,0.0,30.4
04938,94.7,6.8,5.7,13.7
04939,93.9,10.1,13.0,21.3
04940,96.9,3.7,2.5,26.3
04941,-,-,-,-
04942,110.4,6.2,5.7,21.9
04943,96.7,7.9,2.9,29.0
04944,106.4,5.5,5.2,21.9
04945,95.2,0.0,0.0,0.0
04947,100.0,3.5,4.2,30.0
04949,120.0,7.3,3.8,31.5
04950,112.3,2.5,1.6,19.8
04951,100.0,4.3,5.8,22.8
04952,105.1,3.2,4.1,14.1
04953,107.9,3.2,4.0,19.1
04955,104.2,6.3,3.7,22.5
04956,91.6,3.8,1.7,17.8
04957,120.1,4.9,4.2,17.1
04958,106.2,3.8,5.8,17.2
04961,114.6,4.0,8.0,20.2
04962,107.9,1.1,4.8,32.7
04963,83.6,11.2,0.0,11.2
04964,119.4,6.2,4.0,19.7
04965,200.0,0.0,0.0,49.5
04966,96.9,7.0,2.3,20.0
04967,94.1,5.8,3.5,25.2
04969,80.3,8.2,4.7,19.7
04970,107.7,6.1,3.9,19.4
04971,104.8,6.4,3.9,23.9
04973,93.0,5.2,2.3,19.0
04974,98.9,5.1,5.2,25.2
04975,88.1,13.1,3.9,25.7
04976,100.0,0.0,0.0,100.0
04978,91.3,4.0,4.7,24.5
04979,93.4,9.9,6.1,26.9
04981,101.9,6.2,2.9,23.2
04982,106.2,5.7,6.4,30.0
04983,149.8,2.5,0.4,19.8
04984,95.6,5.4,2.5,18.4
04985,108.7,4.0,3.6,22.6
04986,70.0,5.9,0.0,33.3
04987,116.0,7.0,6.5,13.8
04988,101.3,4.3,3.9,15.7
04989,92.8,14.3,13.6,13.9
04992,108.2,6.8,4.6,17.5
05001,-,0.0,0.0,27.6
05031,90.0,4.2,4.3,25.5
05032,47.4,19.1,27.0,26.1
05033,98.4,9.2,6.8,17.4
05034,111.9,5.1,5.7,18.4
05035,120.5,4.4,11.6,13.7
05036,98.9,5.4,0.0,19.1
05037,90.4,3.9,9.2,22.7
05038,126.2,2.8,3.6,20.7
05039,100.8,8.7,1.3,25.2
05040,101.6,4.0,5.0,21.3
05041,106.0,0.3,1.1,18.6
